donation_id,sales
FBB978EE-F960-46A5-B147-A05DD4DE1313,6.5
FD63C57F-DFF1-42CE-998A-A01FD3064EA0,6.5
FE964F8A-86F8-4A8D-A746-BB630C2E26C0,6.5
FC35D585-DA46-4C7E-894A-65CCE836C16F,6.5
2549822B-E67B-4A36-A85B-624352BCECB0,6.5
DCCA12D1-7266-4B08-8EF2-E65AAA4231C6,6.5
4B4F1916-E616-4E06-8196-3C1AF25A8A2E,6.5
4B65F6B6-0943-4270-80C3-D09F990ED168,6.5
FD637B36-D7A4-420A-A08B-2565712A9041,6.5
3BD1367B-FB71-48A4-912B-82861DFA11EA,6.5
05F0ED2F-F04A-43D8-AB44-2D3227C6606E,6.5
F6F5C296-87FD-4825-AF1C-2A7134D34A6B,6.5
E32EC796-EC62-4B52-AE1F-A4E0669B2043,6.5
E7724E75-23DF-4E01-8BA9-0F380B8F2A8A,6.5
1BECC2A7-E7A2-4008-AACC-27EE5BC7405C,6.5
3D2A2ADA-9768-4E94-8884-B6A859FCAF7D,6.5
E79B60FB-30E6-42BE-8430-010120BCCD51,6.5
E64D63E2-4737-4F4C-9372-CA9FECB82708,6.5
079B19A3-FC89-4EE8-BD34-1A254B938CF2,6.5
3EBFFA6F-64B6-428E-B8D0-F0F5FCBD43EC,6.5
3FA7A505-7929-455B-8CC3-43D95786F361,6.5
E3CBB69A-A156-4D28-872D-63686090256F,6.5
E9469F46-79FB-46CA-B9FD-E7252FAF74A7,6.5
1CB390C0-22FA-4F68-A556-6573E3758689,6.5
40B3C5CA-CD43-4821-AA29-A25FD4FB114A,6.5
46C1B26A-A032-4B60-AEE0-69F876D55DBC,6.5
423A3F24-0364-4421-8877-1AB7FD5D9B82,6.5
32FAD37A-2C9E-4200-B13D-CAFE8E27672C,6.5
F129A3D6-527A-4E8E-A4DB-DEE18F9B1A60,6.5
3091EE6E-E8D3-40EE-9D3F-EE17B9311500,6.5
432A1A0B-82AC-44FE-98F8-65743437AF41,6.5
F238B954-577A-4071-995A-6D7BE5A06CB1,6.5
2B186691-297B-4779-B230-842DFE75CC41,6.5
DF5D2D06-1B4E-4EEF-A350-2F03CD74C492,6.5
DF543CC1-0F34-4E4C-8CED-E663D337426C,6.5
F51A3FBE-BCF9-48CA-BE32-F3801B78D57C,6.5
DF00AD58-3E82-4763-A7C1-F6E6A64F8573,6.5
951C9EB6-066D-49C6-A74C-C2421B4DE33E,6.5
1F28BF7A-3ED3-4183-85C8-EF01F05883A4,6.5
D646B50C-A95D-494D-88DD-E69743F2D182,6.5
822CF964-6683-4A1E-8A0B-6BEE8C6D3F5C,6.5
81BE2F5B-0E26-4022-9352-83A1480D3762,6.5
8109219E-F982-4501-8D05-C777283EB79E,6.5
12C5CE5A-E4FA-4E09-941A-20D5C9F2293B,6.5
7E39C767-0853-492C-932D-4AC73674FE2E,6.5
7BAFABF2-CED2-4775-BFB9-9D8D25BDE8D2,6.5
7AD5F120-5A18-44CE-8508-F2129054E9BB,6.5
ADA1989C-E9A7-4B71-AFCF-A36BD5614222,6.5
ADD372C0-8A82-44D6-AD65-3C9509088A1D,6.5
7AA2391D-00DA-4402-89FB-A26450289B96,6.5
7A6315F0-F5AF-4414-AA91-15C701FB530F,6.5
B1A4E0CA-1DF2-40C5-B4A4-935DA1E4AF81,6.5
7802ADFE-644A-4C3C-A708-FF0D60E6B965,6.5
75B5D65E-B828-4274-A58F-0F3B7231ADBC,6.5
566BAB9B-6B30-41DC-896E-42686C34B864,6.5
13E96961-F325-48A2-A3E2-05EF79214793,6.5
B5D4351E-E446-4477-8701-9ABF4A204FB9,6.5
B8ABF72A-5DED-436C-A91F-50CD2E747DC3,6.5
0D461416-0EEA-410B-8D07-4DC67484F70E,6.5
A991E0D3-4869-4371-949E-B76DE5B20073,6.5
BC7EE780-C9B7-4495-A517-79EF296AE5DF,6.5
12C3E0FE-72CD-4BB3-8DAA-128140B7DDB6,6.5
9924D2AE-5546-4880-AF5F-7A148A3AF03F,6.5
0F46D808-0594-4734-A588-E8B956B17A0E,6.5
9B679523-2117-4A61-95E1-43CED2105C41,6.5
9B763C09-BA9E-45F0-962D-576C2343F11B,6.5
923EA7A9-D116-4516-BC96-8BBBD8DBB427,6.5
9D1404F4-DEBB-485B-9A9A-4EE8F886B1C4,6.5
9D148D02-796D-49B6-BFB8-725419862EF4,6.5
90BE9A81-CF7B-4084-A0DF-85E6F0487886,6.5
9E78F353-ADEE-456E-A120-B08690FEC296,6.5
A03AE19F-2369-454A-BED3-D017EBEEC914,6.5
A0A7155B-90E8-401F-AB50-BFC8902746B5,6.5
8AED9578-B6F0-4751-83B2-9B166C699BC6,6.5
11CB9FC0-2474-4B0F-9364-2BE302A5C339,6.5
858416F2-A1BE-4F28-9EB3-A85E41F6556A,6.5
8512D177-9EDB-45A1-AD00-B0492782D7E1,6.5
A6873CB9-5995-4511-95AA-148DB1A5879B,6.5
A70748FA-BB42-4AD6-B45E-6D5BC6D811F8,6.5
BB75DFB1-293F-4127-A992-AABFC535AC21,6.5
75B57EB4-F8C9-403E-B229-2C975025306E,6.5
BC8977FC-A6CE-4432-8377-580B912CF0E6,6.5
5E637E9A-5277-416E-89D0-F3A695FD8B48,6.5
62744C2C-0528-4693-BEE4-D9894D3F2F67,6.5
CA99A39E-4AE5-44AB-AA3C-C9D6539C5FDF,6.5
60F9A4C9-D7C1-44A3-980D-CD5595E101B9,6.5
6060518F-D816-4D8B-9ED7-D2D0B60A2080,6.5
6035A5E5-D229-4D13-9CC1-475E527BD528,6.5
087E0D78-E900-4F7B-BA3C-7341691636E8,6.5
5FCAC44A-003B-4D60-98CA-F906040D9339,6.5
5CF0DE1F-5AD1-4964-99C7-19087E09EF60,6.5
63AC15A7-5802-408E-A1A8-1D7C20F9D026,6.5
D247F781-605F-4119-BAFE-49FE5A3BEDB4,6.5
D37A5AD6-EDE5-4073-AF85-6553212F844A,6.5
5A7B606E-3BBA-4A15-9E0A-309A51C078E3,6.5
5954A6BF-F712-4E00-9845-DD4C209EF542,6.5
17CA19A4-34AD-4145-BF3E-8D62E999C3C3,6.5
570DFF24-2861-49A9-B6D4-8D1AFC33B824,6.5
56AE9CAF-01E9-4AD3-95B5-1A210566A402,6.5
62C05387-191C-4DC2-BF21-6AD1BAE122CC,6.5
CACA8DA8-EDAA-4073-9CB4-AC5E638E0AB2,6.5
0B03CF45-B0FA-4E02-98BE-F054FB5F7A49,6.5
682E09CA-FF41-400E-8B12-A8080163A774,6.5
C3F82323-8F7E-4FA2-9621-DCF60C938404,6.5
C834E96F-2341-4998-9D4A-CFC11B416BA1,6.5
C5732505-BE6A-4066-BFD6-54CD407BF4B8,6.5
C6309FDB-9B89-4775-ADCD-17E1302B8660,6.5
C0893BC1-FFA2-4C28-BB08-D47088C7CBF3,6.5
C07C3C75-7F79-4665-B5BE-32F01403BC08,6.5
C312E99A-8CEE-4487-A044-7127BE77DC17,6.5
C03785D2-D4B5-4F5B-84E6-4A57E569B31C,6.5
6822BE84-D8E3-43A0-B27A-0D7C07817EB7,6.5
6ACD8ADB-830A-437D-92BA-2C9CC9C41452,6.5
BE5C3D14-F2C1-4F91-81F0-08BF6D2BDC14,6.5
A03131D8-AF91-46BF-BACE-7481C66FC18B,6.0
99A67394-E6F5-4ACD-9582-0C7E0FF4AA7F,4.25
4E22AFAC-E5BB-4112-BC08-09B5E2E4DF0F,4.0
FD1DE33C-4861-4AB9-9CEA-397394DE0164,3.25
D4C79258-6352-465C-B1A7-F71DB9563592,3.25
91DB4C88-C675-4C69-A6D3-7A09B444274A,3.25
DF127625-297A-4B0B-9906-457BB7930DBE,3.25
A03F07C3-BADC-4F25-A3CB-59303125DCEB,3.25
7A5EBE1A-B32D-42DF-B97B-C0A126C087CA,3.25
0516430E-65F6-47E4-A0E2-3DD77833676F,3.25
A1C1B7CF-0DD1-47D3-8AB2-80DEA306777C,3.25
290B9502-485E-4BE8-9E3F-CD2E7A33920E,3.25
080D662D-3D9E-4372-B787-FC10282FAA01,3.25
6BDD7C90-B331-4090-B836-736D1047C273,3.25
F0D24512-0188-45DC-A7A6-C71534CB8759,3.25
61D31434-8DF6-450C-A1FD-8443E7051ABA,3.25
0D60F9D0-6EBE-4A09-9AB0-3220BFD60F54,2.0
17996C56-0B15-45A7-8BC1-12E5BBD17BAF,2.0
